"Image_FileName_brightfield","Image_PathName_brightfield","Metadata_fld","Metadata_channel","Metadata_parent","Metadata_original","Metadata_zst"
"r01c01f04p07-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f04p07-ch2sk1fk1fl1","07"
"r01c01f04p08-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f04p08-ch2sk1fk1fl1","08"
"r01c01f04p09-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f04p09-ch2sk1fk1fl1","09"
"r01c01f04p10-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f04p10-ch2sk1fk1fl1","10"
"r01c01f04p11-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f04p11-ch2sk1fk1fl1","11"
"r01c01f04p12-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f04p12-ch2sk1fk1fl1","12"
"r01c01f04p13-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f04p13-ch2sk1fk1fl1","13"
"r01c01f04p14-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f04p14-ch2sk1fk1fl1","14"
"r01c01f04p15-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f04p15-ch2sk1fk1fl1","15"
"r01c01f04p16-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f04p16-ch2sk1fk1fl1","16"
"r01c01f05p01-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p01-ch2sk1fk1fl1","01"
"r01c01f05p02-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p02-ch2sk1fk1fl1","02"
"r01c01f05p03-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p03-ch2sk1fk1fl1","03"
"r01c01f05p04-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p04-ch2sk1fk1fl1","04"
"r01c01f05p05-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p05-ch2sk1fk1fl1","05"
"r01c01f05p06-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p06-ch2sk1fk1fl1","06"
"r01c01f05p07-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p07-ch2sk1fk1fl1","07"
"r01c01f05p08-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p08-ch2sk1fk1fl1","08"
"r01c01f05p09-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p09-ch2sk1fk1fl1","09"
"r01c01f05p10-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p10-ch2sk1fk1fl1","10"
"r01c01f05p11-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p11-ch2sk1fk1fl1","11"
"r01c01f05p12-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p12-ch2sk1fk1fl1","12"
"r01c01f05p13-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p13-ch2sk1fk1fl1","13"
"r01c01f05p14-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p14-ch2sk1fk1fl1","14"
"r01c01f05p15-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p15-ch2sk1fk1fl1","15"
"r01c01f05p16-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c01f05p16-ch2sk1fk1fl1","16"
"r01c02f01p01-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p01-ch2sk1fk1fl1","01"
"r01c02f01p02-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p02-ch2sk1fk1fl1","02"
"r01c02f01p03-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p03-ch2sk1fk1fl1","03"
"r01c02f01p04-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p04-ch2sk1fk1fl1","04"
"r01c02f01p05-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p05-ch2sk1fk1fl1","05"
"r01c02f01p06-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p06-ch2sk1fk1fl1","06"
"r01c02f01p07-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p07-ch2sk1fk1fl1","07"
"r01c02f01p08-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p08-ch2sk1fk1fl1","08"
"r01c02f01p09-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p09-ch2sk1fk1fl1","09"
"r01c02f01p10-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p10-ch2sk1fk1fl1","10"
"r01c02f01p11-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p11-ch2sk1fk1fl1","11"
"r01c02f01p12-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p12-ch2sk1fk1fl1","12"
"r01c02f01p13-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p13-ch2sk1fk1fl1","13"
"r01c02f01p14-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p14-ch2sk1fk1fl1","14"
"r01c02f01p15-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p15-ch2sk1fk1fl1","15"
"r01c02f01p16-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f01p16-ch2sk1fk1fl1","16"
"r01c02f02p01-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p01-ch2sk1fk1fl1","01"
"r01c02f02p02-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p02-ch2sk1fk1fl1","02"
"r01c02f02p03-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p03-ch2sk1fk1fl1","03"
"r01c02f02p04-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p04-ch2sk1fk1fl1","04"
"r01c02f02p05-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p05-ch2sk1fk1fl1","05"
"r01c02f02p06-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p06-ch2sk1fk1fl1","06"
"r01c02f02p07-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p07-ch2sk1fk1fl1","07"
"r01c02f02p08-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p08-ch2sk1fk1fl1","08"
"r01c02f02p09-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p09-ch2sk1fk1fl1","09"
"r01c02f02p10-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p10-ch2sk1fk1fl1","10"
"r01c02f02p11-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p11-ch2sk1fk1fl1","11"
"r01c02f02p12-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p12-ch2sk1fk1fl1","12"
"r01c02f02p13-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p13-ch2sk1fk1fl1","13"
"r01c02f02p14-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p14-ch2sk1fk1fl1","14"
"r01c02f02p15-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p15-ch2sk1fk1fl1","15"
"r01c02f02p16-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f02","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f02p16-ch2sk1fk1fl1","16"
"r01c02f03p01-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p01-ch2sk1fk1fl1","01"
"r01c02f03p02-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p02-ch2sk1fk1fl1","02"
"r01c02f03p03-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p03-ch2sk1fk1fl1","03"
"r01c02f03p04-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p04-ch2sk1fk1fl1","04"
"r01c02f03p05-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p05-ch2sk1fk1fl1","05"
"r01c02f03p06-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p06-ch2sk1fk1fl1","06"
"r01c02f03p07-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p07-ch2sk1fk1fl1","07"
"r01c02f03p08-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p08-ch2sk1fk1fl1","08"
"r01c02f03p09-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p09-ch2sk1fk1fl1","09"
"r01c02f03p10-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p10-ch2sk1fk1fl1","10"
"r01c02f03p11-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p11-ch2sk1fk1fl1","11"
"r01c02f03p12-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p12-ch2sk1fk1fl1","12"
"r01c02f03p13-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p13-ch2sk1fk1fl1","13"
"r01c02f03p14-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p14-ch2sk1fk1fl1","14"
"r01c02f03p15-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p15-ch2sk1fk1fl1","15"
"r01c02f03p16-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f03","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f03p16-ch2sk1fk1fl1","16"
"r01c02f04p01-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p01-ch2sk1fk1fl1","01"
"r01c02f04p02-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p02-ch2sk1fk1fl1","02"
"r01c02f04p03-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p03-ch2sk1fk1fl1","03"
"r01c02f04p04-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p04-ch2sk1fk1fl1","04"
"r01c02f04p05-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p05-ch2sk1fk1fl1","05"
"r01c02f04p06-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p06-ch2sk1fk1fl1","06"
"r01c02f04p07-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p07-ch2sk1fk1fl1","07"
"r01c02f04p08-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p08-ch2sk1fk1fl1","08"
"r01c02f04p09-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p09-ch2sk1fk1fl1","09"
"r01c02f04p10-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p10-ch2sk1fk1fl1","10"
"r01c02f04p11-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p11-ch2sk1fk1fl1","11"
"r01c02f04p12-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p12-ch2sk1fk1fl1","12"
"r01c02f04p13-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p13-ch2sk1fk1fl1","13"
"r01c02f04p14-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p14-ch2sk1fk1fl1","14"
"r01c02f04p15-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p15-ch2sk1fk1fl1","15"
"r01c02f04p16-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f04","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f04p16-ch2sk1fk1fl1","16"
"r01c02f05p01-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p01-ch2sk1fk1fl1","01"
"r01c02f05p02-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p02-ch2sk1fk1fl1","02"
"r01c02f05p03-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p03-ch2sk1fk1fl1","03"
"r01c02f05p04-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p04-ch2sk1fk1fl1","04"
"r01c02f05p05-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p05-ch2sk1fk1fl1","05"
"r01c02f05p06-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p06-ch2sk1fk1fl1","06"
"r01c02f05p07-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p07-ch2sk1fk1fl1","07"
"r01c02f05p08-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p08-ch2sk1fk1fl1","08"
"r01c02f05p09-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p09-ch2sk1fk1fl1","09"
"r01c02f05p10-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p10-ch2sk1fk1fl1","10"
"r01c02f05p11-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p11-ch2sk1fk1fl1","11"
"r01c02f05p12-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p12-ch2sk1fk1fl1","12"
"r01c02f05p13-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p13-ch2sk1fk1fl1","13"
"r01c02f05p14-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p14-ch2sk1fk1fl1","14"
"r01c02f05p15-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p15-ch2sk1fk1fl1","15"
"r01c02f05p16-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f05","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c02f05p16-ch2sk1fk1fl1","16"
"r01c03f01p01-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c03f01p01-ch2sk1fk1fl1","01"
"r01c03f01p02-ch2sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012045003__2018-09-28T20_42_19-Measurement_5/Images","f01","ch2","000012045003__2018-09-28T20_42_19-Measurement_5","r01c03f01p02-ch2sk1fk1fl1","02"
